"","Enhancers","Gene_body_1","Gene_body_2","H1","HP1","Open_promoters","Pc","Low_signal","annot","annot_thr"
"lncRNA:CR44788",0,0,0,1,0,0,0,0,"H1","H1"
"CG4270",0,0,0,0.855,0,0,0,0.145,"H1","H1"
"CG34049",0,0,0,0.315714,0,0,0,0.684286,"Low_signal","H1"
"CG17242",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"lncRNA:CR43753",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"lncRNA:CR43754",0,0,0,1,0,0,0,0,"H1","H1"
"CG4271",0,0,0,1,0,0,0,0,"H1","H1"
"CG31681",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG42658",0,0,0,1,0,0,0,0,"H1","H1"
"CG17237",0,0,0,1,0,0,0,0,"H1","H1"
"robl22E",0,0,0,1,0,0,0,0,"H1","H1"
"CG31949",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG16995",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"eys",0,0,0,0.7,0,0,0,0.3,"H1","H1"
"CG9967",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"Axud1",0,0,0,0,0,0.6125,0,0.3875,"Open_promoters","Open_promoters"
"Rab5",0,0,0,0,0,0.818571,0,0.181429,"Open_promoters","Open_promoters"
"CG3597",0,1,0,0,0,0,0,0,"Gene_body_1","Gene_body_1"
"CG15390",0.7825,0,0,0,0,0,0,0.2175,"Enhancers","Enhancers"
"CG3609",0.895714,0,0,0,0,0,0,0.104286,"Enhancers","Enhancers"
"asRNA:CR44982",0.025714,0,0,0,0,0,0,0.974286,"Low_signal","Low_signal"
"Atxn7",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"Eogt",0,0,0.7575,0,0,0.2425,0,0,"Gene_body_2","Gene_body_2"
"PIG-Wa",0,0,1,0,0,0,0,0,"Gene_body_2","Gene_body_2"
"CG3557",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG43750",0,0,0,0,0,0,1,0,"Pc","Pc"
"CG46448",0,0,0,0,0,0,1,0,"Pc","Pc"
"VGlut",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG18641",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG31948",0,0,0,1,0,0,0,0,"H1","H1"
"CG34448",0,0,0,0.335714,0,0,0,0.664286,"Low_signal","H1"
"CG34447",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG9886",0,0,0,0,0,0.575,0,0.425,"Open_promoters","Open_promoters"
"CG44139",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"lncRNA:CR44912",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"dpp",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"tRNA:Tyr-GTA-1-2",0,0,0,1,0,0,0,0,"H1","H1"
"tRNA:Tyr-GTA-1-3",0,0,0,1,0,0,0,0,"H1","H1"
"lncRNA:CR45286",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"Slh",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"oaf",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"lncRNA:CR44607",0,0,0,0.434286,0,0,0,0.565714,"Low_signal","H1"
"asRNA:CR46069",0,0,0,1,0,0,0,0,"H1","H1"
"CG3528",0,0,0,1,0,0,0,0,"H1","H1"
"lncRNA:CR44112",0,0,0,1,0,0,0,0,"H1","H1"
"CG3515",0,0,0,0.107143,0,0,0,0.892857,"Low_signal","Low_signal"
"lncRNA:CR44113",0,0,0,0.625,0,0,0,0.375,"H1","H1"
"Cyp309a1",0,1,0,0,0,0,0,0,"Gene_body_1","Gene_body_1"
"Cyp309a2",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"Rad1",0,0,0.068571,0,0,0.931429,0,0,"Open_promoters","Open_promoters"
"Sws1",0,0,0.068571,0,0,0.931429,0,0,"Open_promoters","Open_promoters"
"insv",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"Elba2",0,0,0,0,0,0.4675,0,0.5325,"Low_signal","Open_promoters"
"ND-B17.2",0,0,0.102857,0,0,0.897143,0,0,"Open_promoters","Open_promoters"
"Arpc5",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"Drp1",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG15394",0,0,0,0.3275,0,0,0,0.6725,"Low_signal","H1"
"lncRNA:CR44790",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"lncRNA:CR44789",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG15395",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG43403",1,0,0,0,0,0,0,0,"Enhancers","Enhancers"
"lncRNA:TS11",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"lncRNA:CR46328",0.342857,0,0,0,0,0,0,0.657143,"Low_signal","Enhancers"
"lncRNA:TS4",1,0,0,0,0,0,0,0,"Enhancers","Enhancers"
"lncRNA:CR43852",0,0,0,0.325,0,0,0,0.675,"Low_signal","H1"
"CG9962",0,0,0,0.4,0,0,0,0.6,"Low_signal","H1"
"CG43851",0,0,0,0.535,0,0,0,0.465,"H1","H1"
"CG33125",0,0,0,0.877143,0,0,0,0.122857,"H1","H1"
"Prosbeta4R1",0,0,0,1,0,0,0,0,"H1","H1"
"Or23a",0,0,0,1,0,0,0,0,"H1","H1"
"Prosbeta4R2",0,0,0,1,0,0,0,0,"H1","H1"
"Trf4",0,0,0,0.655,0,0,0,0.345,"H1","H1"
"CR46404",0,0,0,1,0,0,0,0,"H1","H1"
"Gr23a",0,0,0,1,0,0,0,0,"H1","H1"
"CG31690",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"Trf5",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG31689",0,0,0,1,0,0,0,0,"H1","H1"
"mir-4914",0,0,0,1,0,0,0,0,"H1","H1"
"Hrs",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG9961",0,0,0,0,0,0.62,0,0.38,"Open_promoters","Open_promoters"
"Cwc25",0,0,0,0,0,0.495,0,0.505,"Low_signal","Open_promoters"
"Bacc",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"Pgk",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"lncRNA:CR44772",0.32,0,0,0,0,0.251429,0,0.428571,"Low_signal","Enhancers"
"HemK2",0,0,0,0,0,0.318571,0,0.681429,"Low_signal","Open_promoters"
"Snapin",0,0,0,0,0,0.318571,0,0.681429,"Low_signal","Open_promoters"
"Tnpo-SR",0,0,0,0,0,0.19,0,0.81,"Low_signal","Low_signal"
"Snx21",0,0,0,0,0,0.335714,0,0.664286,"Low_signal","Open_promoters"
"aph-1",0,0,0,0,0,0.0825,0,0.9175,"Low_signal","Low_signal"
"Taf10",0,0,0,0,0,0.525,0,0.475,"Open_promoters","Open_promoters"
"Taf10b",0,0,0,0,0,0.221429,0,0.778571,"Low_signal","Low_signal"
"HINT1",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"colt",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"CG15399",0,0,0.605714,0,0,0,0,0.394286,"Gene_body_2","Gene_body_2"
"lncRNA:CR43821",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"Syt1",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"daw",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG2964",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"G6P",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG3123",0,0,0,1,0,0,0,0,"H1","H1"
"Duox",0.354286,0,0,0,0,0,0,0.645714,"Low_signal","Enhancers"
"CG3119",0,0,0,1,0,0,0,0,"H1","H1"
"Cpr23B",0,0,0,1,0,0,0,0,"H1","H1"
"CG2975",0,0,0,0.31,0,0,0,0.69,"Low_signal","H1"
"asRNA:CR45342",0,0,0,1,0,0,0,0,"H1","H1"
"CG18558",0,0,0,0.41,0,0,0,0.59,"Low_signal","H1"
"CG18557",0,0,0,1,0,0,0,0,"H1","H1"
"CG3117",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG2983",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG3104",0,0,0,0.602857,0,0,0,0.397143,"H1","H1"
"RpS21",0,0,0,0.575,0,0,0,0.425,"H1","H1"
"CG2991",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG8813",0,0,1,0,0,0,0,0,"Gene_body_2","Gene_body_2"
"Ifrd1",0,0,0,0,0,0.444286,0,0.555714,"Low_signal","Open_promoters"
"CG8814",0,0,0,0,0,0.025,0,0.975,"Low_signal","Low_signal"
"Prx6005",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"Sbat",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"RabGGTb",0,0,0,0,0,0.28,0,0.72,"Low_signal","Open_promoters"
"lilli",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"NTPase",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"Rbp9",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"Ts",0,0,0.625714,0,0,0.374286,0,0,"Gene_body_2","Gene_body_2"
"Rrp1",0,0,0,0,0,0.44,0,0.56,"Low_signal","Open_promoters"
"gammaTub23C",0,0,0,0,0,0.7275,0,0.2725,"Open_promoters","Open_promoters"
"CG9641",0,0,0,0,0,0.34,0,0.66,"Low_signal","Open_promoters"
"CG3165",0,0,0,0,0,0.195,0,0.805,"Low_signal","Low_signal"
"CG9643",0,0,0.697143,0,0,0,0,0.302857,"Gene_body_2","Gene_body_2"
"Chd1",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"Bem46",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"okr",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"CG3558",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"Ccdc85",0.715,0,0.285,0,0,0,0,0,"Enhancers","Enhancers"
"CG17224",0,0.297143,0.702857,0,0,0,0,0,"Gene_body_2","Gene_body_2"
"CG17264",0,0.02,0.98,0,0,0,0,0,"Gene_body_2","Gene_body_2"
"Prp40",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"alpha4GT1",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"CG17219",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"Sf3b2",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"GABPI",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"asRNA:CR44147",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"CG17258",0,1,0,0,0,0,0,0,"Gene_body_1","Gene_body_1"
"CG17260",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"SerRS",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"cnir",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"CG17221",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"CG17261",0,0,0,1,0,0,0,0,"H1","H1"
"FASN2",0,1,0,0,0,0,0,0,"Gene_body_1","Gene_body_1"
"snRNA:LU",1,0,0,0,0,0,0,0,"Enhancers","Enhancers"
"snRNA:U5:23D",0,0,0,0.5025,0,0,0,0.4975,"H1","H1"
"FASN1",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"PpD6",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG15403",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"toc",0,0,0,0,0,0.122857,0,0.877143,"Low_signal","Low_signal"
"ND-B14.5B",0,0,0,0,0,0.217143,0,0.782857,"Low_signal","Low_signal"
"Mad",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"gkt",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CR31953",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"Hydr2",0,0,0.3875,0,0,0.6125,0,0,"Open_promoters","Open_promoters"
"tRNA:Ser-AGA-2-3",0,0,0.455,0,0,0,0,0.545,"Low_signal","Gene_body_2"
"CG44002",0,0,0.845714,0,0,0.154286,0,0,"Gene_body_2","Gene_body_2"
"CR44003",0,0,0,0,0,0.287143,0,0.712857,"Low_signal","Open_promoters"
"tRNA:Ser-AGA-2-4",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG31698",0,0,0,0.914286,0,0,0,0.085714,"H1","H1"
"CG15404",0,0,0,0.93,0,0,0,0.07,"H1","H1"
"CG34393",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"lncRNA:CR45336",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"lncRNA:CR45337",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"lncRNA:CR45338",0,0,0,0.438571,0,0,0,0.561429,"Low_signal","H1"
"lncRNA:CR45706",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"lncRNA:CR44484",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG3347",0,0,0,0.3425,0,0,0,0.6575,"Low_signal","H1"
"OtopLb",0,0,0,1,0,0,0,0,"H1","H1"
"lncRNA:CR44485",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG9664",0,0.437143,0.562857,0,0,0,0,0,"Gene_body_2","Gene_body_2"
"CG9663",0.528571,0,0,0,0,0,0,0.471429,"Enhancers","Enhancers"
"CG3277",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG15406",0,0,0,0,1,0,0,0,"HP1","HP1"
"Fign",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG8837",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG33281",0,0,0,1,0,0,0,0,"H1","H1"
"CG33282",0,0,0,1,0,0,0,0,"H1","H1"
"CG3285",0,0,0,1,0,0,0,0,"H1","H1"
"CG15408",0,0,0,1,0,0,0,0,"H1","H1"
"E23",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG8838",0,0.365,0,0,0,0,0,0.635,"Low_signal","Gene_body_1"
"GramD1B",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG15412",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG9662",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"Ptpa",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"lncRNA:CR45301",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"Sfp23F",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG42460",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"lncRNA:CR44791",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG34175",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"asRNA:TS15",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG8840",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG31952",0,0,0,1,0,0,0,0,"H1","H1"
"Pgant2",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG2772",0,0,0,0.73,0,0,0,0.27,"H1","H1"
"Snx1",0,0,0,0,0,0.2075,0,0.7925,"Low_signal","Low_signal"
"CG12795",0,0,0,0,0,0.415,0,0.585,"Low_signal","Open_promoters"
"Cog3",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"Sec5",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"CG3246",0,1,0,0,0,0,0,0,"Gene_body_1","Gene_body_1"
"mir-4971",0,0.571429,0.428571,0,0,0,0,0,"Gene_body_1","Gene_body_1"
"ND-PDSW",0,0,0,0,0,0.1425,0,0.8575,"Low_signal","Low_signal"
"msl-2",0,0,0,0,0,0.588571,0,0.411429,"Open_promoters","Open_promoters"
"Pif1",0,0,0,0,0,0.851429,0,0.148571,"Open_promoters","Open_promoters"
"CG31776",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"Pgant4",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"lncRNA:CR45372",0.6625,0,0,0,0,0,0,0.3375,"Enhancers","Enhancers"
"lncRNA:CR43928",1,0,0,0,0,0,0,0,"Enhancers","Enhancers"
"Thor",0.165,0,0,0,0,0.085,0,0.75,"Low_signal","Enhancers"
"CG15414",0,0,0,0.755714,0,0,0,0.244286,"H1","H1"
"lncRNA:CR46495",0,0,0,1,0,0,0,0,"H1","H1"
"snoRNA:Or-CD16",0,0,0,0.882857,0,0,0,0.117143,"H1","H1"
"tim",0,0.17,0,0.83,0,0,0,0,"H1","H1"
"lncRNA:CR45299",0,0.495,0,0.505,0,0,0,0,"H1","H1"
"asRNA:CR45300",0,1,0,0,0,0,0,0,"Gene_body_1","Gene_body_1"
"CG31954",0,0,1,0,0,0,0,0,"Gene_body_2","Gene_body_2"
"LeuRS",0,0,0,0,0,0.508571,0,0.491429,"Open_promoters","Open_promoters"
"CG17593",0,0,0,0,0,0.43,0,0.57,"Low_signal","Open_promoters"
"CG8851",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG3213",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"Sr-CIV",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG8852",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"Spindly",0,0,0,0,0,0.832857,0,0.167143,"Open_promoters","Open_promoters"
"IFT57",0,0,0,0,0,0.5275,0,0.4725,"Open_promoters","Open_promoters"
"lncRNA:CR44308",0,0,0,0,0,0,1,0,"Pc","Pc"
"drm",0,0,0,0,0,0,1,0,"Pc","Pc"
"lncRNA:CR44309",0,0,0,0,0,0,1,0,"Pc","Pc"
"lncRNA:CR44747",0,0,0,0,0,0,1,0,"Pc","Pc"
"lncRNA:CR43822",0,0,0,0,0,0,1,0,"Pc","Pc"
"CG43815",0,0,0,0,0,0,1,0,"Pc","Pc"
"sob",0,0,0,0,0,0,1,0,"Pc","Pc"
"lncRNA:TS2",0,0,0,0,0,0,1,0,"Pc","Pc"
"lncRNA:CR43823",0,0,0,0,0,0,1,0,"Pc","Pc"
"odd",0,0,0,0,0,0,1,0,"Pc","Pc"
"lncRNA:CR44310",0,0,0,0,0,0,1,0,"Pc","Pc"
"Ugt36A1",0.7425,0,0,0,0,0,0,0.2575,"Enhancers","Enhancers"
"CG15418",0,0.857143,0,0,0,0,0,0.142857,"Gene_body_1","Gene_body_1"
"mir-4972",0,0,0,0.532857,0,0,0,0.467143,"H1","H1"
"for",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"Drgx",0,0,0,0,0,0,1,0,"Pc","Pc"
"Sfp24Ba",0,0,0,0,0,0,1,0,"Pc","Pc"
"Sfp24Bd",0,0,0,0,0,0,0.951429,0.048571,"Pc","Pc"
"Sfp24Bb",0,0,0,0,0,0,0.142857,0.857143,"Low_signal","Low_signal"
"Sfp24Bc",0,0,0,0,0,0,1,0,"Pc","Pc"
"CG16704",0,0,0,0,0,0,1,0,"Pc","Pc"
"CG3513",0,0,0,0,0,0,0.882857,0.117143,"Pc","Pc"
"Acp24A4",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CR43364",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG43165",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG16713",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"IM33",0,0,0,0.428571,0,0,0.202857,0.368571,"H1","H1"
"CG3604",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG10031",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG42464",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG42465",0,0,0,0.2375,0,0,0,0.7625,"Low_signal","Low_signal"
"Sfp24C1",0,0,0,0.315,0,0,0.685,0,"Pc","Pc"
"CG42467",0,0,0,0,0,0,1,0,"Pc","Pc"
"CG43145",0,0,0,0.565,0,0,0.435,0,"H1","H1"
"lncRNA:CR44311",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG2816",0,0,0,0.6475,0,0,0,0.3525,"H1","H1"
"CG31778",0,0,0,0.874286,0,0,0,0.125714,"H1","H1"
"CG31777",0,0,0,0.232857,0,0,0,0.767143,"Low_signal","Low_signal"
"cutlet",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG31955",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"CG2818",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"lectin-24A",0.104286,0.895714,0,0,0,0,0,0,"Gene_body_1","Gene_body_1"
"Shaw",0.2125,0.7875,0,0,0,0,0,0,"Gene_body_1","Gene_body_1"
"CG10019",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG43707",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG43703",0,0,0,1,0,0,0,0,"H1","H1"
"mir-1004",0,0,0,1,0,0,0,0,"H1","H1"
"lncRNA:CR43704",1,0,0,0,0,0,0,0,"Enhancers","Enhancers"
"bowl",1,0,0,0,0,0,0,0,"Enhancers","Enhancers"
"CG31960",0,0,0,1,0,0,0,0,"H1","H1"
"CR31958",0,0,0,1,0,0,0,0,"H1","H1"
"bark",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"Reph",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG3407",0,0,0,0,0,0.128571,0,0.871429,"Low_signal","Low_signal"
"lncRNA:CR44076",0,0,0,0,0,0,1,0,"Pc","Pc"
"lncRNA:CR44077",0,0,0,0,0,0,0.81,0.19,"Pc","Pc"
"slp1",0,0,0,0,0,0,1,0,"Pc","Pc"
"slp2",0,0,0,0,0,0,1,0,"Pc","Pc"
"lncRNA:CR44983",0.262857,0,0,0,0,0,0,0.737143,"Low_signal","Enhancers"
"lncRNA:CR45451",0,0,0,0,0,0,0.8725,0.1275,"Pc","Pc"
"lncRNA:CR45449",0,0,0,0,0,0,1,0,"Pc","Pc"
"lncRNA:CR45450",0,0,0,0,0,0,0.611429,0.388571,"Pc","Pc"
"lncRNA:CR44078",0,0,0,0,0,0,0.432857,0.567143,"Low_signal","Pc"
"TTLL4B",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"Cep97",0,0,1,0,0,0,0,0,"Gene_body_2","Gene_body_2"
"CG31957",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"capu",0,0,0,1,0,0,0,0,"H1","H1"
"CG31773",0,0,0,0.445714,0,0,0,0.554286,"Low_signal","H1"
"fred",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG43797",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"lncRNA:CR45344",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG34176",0,0,0,1,0,0,0,0,"H1","H1"
"CG15422",0,0,0,1,0,0,0,0,"H1","H1"
"CG15423",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG43773",0,0,0,0.975,0,0,0,0.025,"H1","H1"
"CG43774",0,0,0,1,0,0,0,0,"H1","H1"
"ed",0,0,0,0,0,0.1925,0,0.8075,"Low_signal","Low_signal"
"asRNA:CR44984",0,0,0,0,0.068571,0,0,0.931429,"Low_signal","Low_signal"
"snoRNA:Me28S-C437",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"Sr-CIII",1,0,0,0,0,0,0,0,"Enhancers","Enhancers"
"Sr-CI",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG2955",0,0,0,1,0,0,0,0,"H1","H1"
"Or24a",0,0,0,1,0,0,0,0,"H1","H1"
"lncRNA:CR44057",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"lncRNA:CR45791",0,0.132857,0.867143,0,0,0,0,0,"Gene_body_2","Gene_body_2"
"TBCC",0,0,0,0,0,0.152857,0,0.847143,"Low_signal","Low_signal"
"lectin-24Db",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"Naprt",0.47,0,0,0,0,0,0,0.53,"Low_signal","Enhancers"
"ft",1,0,0,0,0,0,0,0,"Enhancers","Enhancers"
"CG3702",0,0,0,0,0,0.575714,0,0.424286,"Open_promoters","Open_promoters"
"RpL40",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"lncRNA:CR44608",0,0,0.5525,0,0,0.4475,0,0,"Gene_body_2","Gene_body_2"
"lncRNA:CR45720",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"lncRNA:CR44058",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"lncRNA:CR44059",0.537143,0,0,0,0,0,0,0.462857,"Enhancers","Enhancers"
"lncRNA:CR45294",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"lncRNA:CR45295",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"lncRNA:CR45296",0,0,0,0.707143,0,0,0,0.292857,"H1","H1"
"CG15425",0,0,0,0.93,0,0,0,0.07,"H1","H1"
"lncRNA:CR44080",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"Art2",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"tutl",1,0,0,0,0,0,0,0,"Enhancers","Enhancers"
"bdl",1,0,0,0,0,0,0,0,"Enhancers","Enhancers"
"Atet",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"mir-1005",0,0,0.01,0,0,0,0,0.99,"Low_signal","Low_signal"
"lncRNA:CR44697",0.7525,0,0,0,0,0,0,0.2475,"Enhancers","Enhancers"
"lncRNA:CR44698",1,0,0,0,0,0,0,0,"Enhancers","Enhancers"
"lncRNA:CR44699",1,0,0,0,0,0,0,0,"Enhancers","Enhancers"
"lncRNA:CR44700",1,0,0,0,0,0,0,0,"Enhancers","Enhancers"
"CG15429",1,0,0,0,0,0,0,0,"Enhancers","Enhancers"
"Traf4",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"lncRNA:CR45363",1,0,0,0,0,0,0,0,"Enhancers","Enhancers"
"CG17612",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"Vps53",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"Psf2",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"Tps1",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG3652",0,0,0.605714,0,0,0.394286,0,0,"Gene_body_2","Gene_body_2"
"l(2)k05819",0,0,0.51,0,0,0.49,0,0,"Gene_body_2","Gene_body_2"
"CG33003",0,0,1,0,0,0,0,0,"Gene_body_2","Gene_body_2"
"Dim1",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"CG43055",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"tRNA:Trp-CCA-2-1",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG34177",0,0,0,1,0,0,0,0,"H1","H1"
"CG34178",0,0,0,1,0,0,0,0,"H1","H1"
"CG43056",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG15431",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"Sfp24F",0,0,0,0,0,0.228571,0,0.771429,"Low_signal","Low_signal"
"CG15432",0,0,0,0,0,0.05,0,0.95,"Low_signal","Low_signal"
"Elp3",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"morgue",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"MFS18",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG15439",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"Secp43",0,0,0.428571,0,0,0.21,0,0.361429,"Gene_body_2","Gene_body_2"
"ND-B8",0,0,0.75,0,0,0.185,0,0.065,"Gene_body_2","Gene_body_2"
