"","Enhancers","Gene_body_1","Gene_body_2","H1","HP1","Open_promoters","Pc","Low_signal","annot","annot_thr"
"lncRNA:CR43751",0.067365,0,0,0,0,0,0,0.932635,"Low_signal","Low_signal"
"lncRNA:CR44066",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"tRNA:Arg-TCT-3-1",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"lncRNA:CR45290",1,0,0,0,0,0,0,0,"Enhancers","Enhancers"
"CG10874",0,0,0.242718,0,0,0.601133,0,0.156149,"Open_promoters","Open_promoters"
"asRNA:CR44065",0,0,0.555042,0,0,0.344126,0,0.100833,"Gene_body_2","Gene_body_2"
"COX7AL2",0.167069,0,0,0,0,0,0,0.832931,"Low_signal","Low_signal"
"CG31668",0,0,0,0.967689,0,0,0,0.032311,"H1","H1"
"CG33124",0,0,0,0.650757,0,0,0,0.349243,"H1","H1"
"CG15385",0,0.3003,0,0.475809,0,0,0,0.223891,"H1","H1"
"Uch",0,0,0,0,0,0.346911,0,0.653089,"Low_signal","Open_promoters"
"CG34174",0,0,0.296337,0,0,0.703663,0,0,"Open_promoters","Open_promoters"
"daed",0,0,0.84242,0,0,0,0,0.15758,"Gene_body_2","Gene_body_2"
"CG15386",0,0,0,0,0,0.734859,0,0.265141,"Open_promoters","Open_promoters"
"CG42371",0,0,0,0,0,0.734859,0,0.265141,"Open_promoters","Open_promoters"
"mio",0,0,0.53973,0,0,0.272864,0,0.187406,"Gene_body_2","Gene_body_2"
"papi",0,0.187656,0.250209,0,0,0.030025,0,0.53211,"Low_signal","Gene_body_2"
"CG15387",0,0,0,0,0,0.607477,0,0.392523,"Open_promoters","Open_promoters"
"sau",0,0.189195,0,0,0,0.189195,0,0.62161,"Low_signal","Gene_body_1"
"asRNA:CR44114",0,0,0,0,0,0.827262,0,0.172738,"Open_promoters","Open_promoters"
"Sec24CD",0,0.365981,0.156849,0,0,0,0,0.47717,"Low_signal","Gene_body_1"
"asRNA:CR44115",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"Tengl3",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"Tengl2",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"Tengl1",0,0,0,0.672604,0,0,0,0.327396,"H1","H1"
"CG4267",0,0,0,0.439917,0,0,0,0.560083,"Low_signal","H1"
"lncRNA:CR42859",0,0,0,0.404087,0,0,0,0.595913,"Low_signal","H1"
"Ser12",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG17239",0,0,0,0.290012,0,0,0,0.709988,"Low_signal","H1"
"CG17234",0,0,0,1,0,0,0,0,"H1","H1"
"Send1",0,0,0,1,0,0,0,0,"H1","H1"
"lncRNA:CR44787",0,0,0,1,0,0,0,0,"H1","H1"
"lncRNA:CR44788",0,0,0,1,0,0,0,0,"H1","H1"
"CG4270",0,0,0,1,0,0,0,0,"H1","H1"
"CG34049",0,0,0,0.430275,0,0,0,0.569725,"Low_signal","H1"
"CG17242",0,0,0,0.477756,0,0,0,0.522244,"Low_signal","H1"
"lncRNA:CR43753",0,0,0,0.140679,0,0,0,0.859321,"Low_signal","Low_signal"
"lncRNA:CR43754",0,0,0,0.387519,0,0,0,0.612481,"Low_signal","H1"
"CG4271",0,0,0,1,0,0,0,0,"H1","H1"
"CG31681",0,0,0,0.39557,0,0,0,0.60443,"Low_signal","H1"
"CG42658",0,0,0,0.461451,0,0,0,0.538549,"Low_signal","H1"
"CG17237",0,0,0,1,0,0,0,0,"H1","H1"
"robl22E",0,0,0,1,0,0,0,0,"H1","H1"
"CG31949",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG16995",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG9967",0.012347,0,0,0.3025,0,0.012347,0,0.672806,"Low_signal","H1"
"eys",0.012695,0,0,0.269127,0,0.012695,0,0.705484,"Low_signal","H1"
"Rab5",0,0,0.244658,0,0,0.011907,0,0.743435,"Low_signal","Gene_body_2"
"Axud1",0,0.187813,0.216402,0,0,0.345367,0,0.250417,"Open_promoters","Open_promoters"
"CG3597",0,0.45481,0.54519,0,0,0,0,0,"Gene_body_2","Gene_body_2"
"CG3609",0.058471,0,0.112799,0,0,0,0,0.828729,"Low_signal","Low_signal"
"CG15390",0.698171,0,0,0,0,0,0,0.301829,"Enhancers","Enhancers"
"asRNA:CR44982",0.709729,0,0,0,0,0,0,0.290271,"Enhancers","Enhancers"
"Atxn7",0,0,0.644373,0,0,0,0,0.355627,"Gene_body_2","Gene_body_2"
"Eogt",0,0,0.544534,0,0,0.455466,0,0,"Gene_body_2","Gene_body_2"
"PIG-Wa",0,0.582524,0.387055,0,0,0,0,0.030421,"Gene_body_1","Gene_body_1"
"CG3557",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG43750",0.270027,0,0,0,0,0,0.260126,0.469847,"Low_signal","Enhancers"
"CG46448",0,0,0,0,0,0,1,0,"Pc","Pc"
"VGlut",0.318318,0,0,0.160316,0,0,0.173628,0.347738,"Low_signal","Enhancers"
"CG18641",0.383142,0,0,0.037463,0,0,0,0.579395,"Low_signal","Enhancers"
"CG31948",0,0,0,0.602498,0,0,0,0.397502,"H1","H1"
"CG34448",0,0,0,1,0,0,0,0,"H1","H1"
"CG34447",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG9886",0,0,0.628766,0,0,0.201729,0,0.169505,"Gene_body_2","Gene_body_2"
"CG44139",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"lncRNA:CR44912",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"dpp",0,0,0,0.299609,0,0,0.152618,0.547773,"Low_signal","H1"
"tRNA:Tyr-GTA-1-2",0,0,0,1,0,0,0,0,"H1","H1"
"tRNA:Tyr-GTA-1-3",0,0,0,1,0,0,0,0,"H1","H1"
"lncRNA:CR45286",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"Slh",0,0.402325,0.268216,0,0,0.328789,0,0.000671,"Gene_body_1","Gene_body_1"
"oaf",0,0,0,0.177559,0,0.211339,0,0.611102,"Low_signal","Open_promoters"
"lncRNA:CR44607",0,0,0,1,0,0,0,0,"H1","H1"
"CG3528",0,0,0,1,0,0,0,0,"H1","H1"
"asRNA:CR46069",0,0,0,1,0,0,0,0,"H1","H1"
"lncRNA:CR44112",0,0,0,1,0,0,0,0,"H1","H1"
"CG3515",0,0,0,0.892857,0,0,0,0.107143,"H1","H1"
"lncRNA:CR44113",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"Cyp309a1",0,0.438858,0,0.127823,0,0,0,0.433319,"Gene_body_1","Gene_body_1"
"Cyp309a2",0,0.087597,0.110416,0,0,0,0,0.801987,"Low_signal","Low_signal"
"Rad1",0,0,0.556931,0,0,0.094059,0,0.34901,"Gene_body_2","Gene_body_2"
"Sws1",0,0,0.556931,0,0,0.094059,0,0.34901,"Gene_body_2","Gene_body_2"
"insv",0,0,0,0,0,0.827024,0,0.172976,"Open_promoters","Open_promoters"
"Elba2",0,0,0.656166,0,0,0.343834,0,0,"Gene_body_2","Gene_body_2"
"ND-B17.2",0,0,0.513903,0,0,0.486097,0,0,"Gene_body_2","Gene_body_2"
"Arpc5",0,0,0.727675,0,0,0.272325,0,0,"Gene_body_2","Gene_body_2"
"Drp1",0,0,0.55893,0,0,0.144613,0,0.296457,"Gene_body_2","Gene_body_2"
"CG15394",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"lncRNA:CR44790",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"lncRNA:CR44789",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG15395",0,0,0,0.529868,0,0,0,0.470132,"H1","H1"
"CG43403",1,0,0,0,0,0,0,0,"Enhancers","Enhancers"
"lncRNA:TS11",0.056917,0,0,0,0,0,0,0.943083,"Low_signal","Low_signal"
"lncRNA:CR46328",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"lncRNA:TS4",0.909598,0,0,0,0,0,0,0.090402,"Enhancers","Enhancers"
"lncRNA:CR43852",0,0,0,1,0,0,0,0,"H1","H1"
"CG9962",0,0,0,1,0,0,0,0,"H1","H1"
"CG43851",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG33125",0,0,0,0.176122,0,0,0,0.823878,"Low_signal","Low_signal"
"Prosbeta4R1",0,0,0,1,0,0,0,0,"H1","H1"
"Or23a",0,0,0,0.575372,0,0,0,0.424628,"H1","H1"
"Prosbeta4R2",0,0,0,0.471897,0,0,0,0.528103,"Low_signal","H1"
"Trf4",0,0,0,0.613466,0,0,0,0.386534,"H1","H1"
"CR46404",0,0,0,1,0,0,0,0,"H1","H1"
"Gr23a",0,0,0,0.238256,0,0,0,0.761744,"Low_signal","Low_signal"
"CG31690",0.043169,0,0,0.086337,0,0,0,0.870494,"Low_signal","Low_signal"
"Trf5",0,0,0,0.695574,0,0,0,0.304426,"H1","H1"
"CG31689",0,0,0,0.517519,0,0,0,0.482481,"H1","H1"
"mir-4914",0,0,0,1,0,0,0,0,"H1","H1"
"Hrs",0,0,0.406075,0,0,0,0,0.593925,"Low_signal","Gene_body_2"
"CG9961",0,0,0.08018,0,0,0,0,0.91982,"Low_signal","Low_signal"
"Cwc25",0,0,0,0,0,0.921993,0,0.078007,"Open_promoters","Open_promoters"
"Pgk",0.242405,0,0,0,0,0.479638,0,0.277957,"Open_promoters","Open_promoters"
"Bacc",0.067812,0,0,0,0,0.606691,0,0.325497,"Open_promoters","Open_promoters"
"lncRNA:CR44772",1,0,0,0,0,0,0,0,"Enhancers","Enhancers"
"HemK2",0,0,0,0,0,0.9416,0,0.0584,"Open_promoters","Open_promoters"
"Snapin",0,0,0,0,0,0.9416,0,0.0584,"Open_promoters","Open_promoters"
"Tnpo-SR",0,0,0.226986,0,0,0,0,0.773014,"Low_signal","Low_signal"
"Snx21",0,0,0.215207,0,0,0.384615,0,0.400178,"Low_signal","Open_promoters"
"aph-1",0,0,0,0,0,0.936069,0,0.063931,"Open_promoters","Open_promoters"
"Taf10b",0,0,0,0,0,0.919499,0,0.080501,"Open_promoters","Open_promoters"
"Taf10",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"colt",0,0,0,0,0,0.925625,0,0.074375,"Open_promoters","Open_promoters"
"HINT1",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"CG15399",0,0,0.757848,0,0,0.242152,0,0,"Gene_body_2","Gene_body_2"
"Syt1",0.021698,0,0,0.141039,0,0,0,0.837263,"Low_signal","Low_signal"
"lncRNA:CR43821",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"daw",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG2964",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"G6P",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"Duox",0,0,0,0.420227,0,0,0,0.579773,"Low_signal","H1"
"CG3123",0,0,0,0.207143,0,0,0,0.792857,"Low_signal","Low_signal"
"CG3119",0,0,0,1,0,0,0,0,"H1","H1"
"Cpr23B",0,0,0,0.166373,0,0,0,0.833627,"Low_signal","Low_signal"
"asRNA:CR45342",0,0,0,0.742268,0,0,0,0.257732,"H1","H1"
"CG2975",0,0,0,0.46778,0,0,0,0.53222,"Low_signal","H1"
"CG18558",0,0,0,0.422557,0,0,0,0.577443,"Low_signal","H1"
"CG18557",0,0,0,0.471315,0,0,0,0.528685,"Low_signal","H1"
"CG3117",0,0,0,0.368585,0,0,0,0.631415,"Low_signal","H1"
"CG2983",0,0,0,0.583883,0,0,0,0.416117,"H1","H1"
"CG3104",0,0,0,0.779054,0,0,0,0.220946,"H1","H1"
"RpS21",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG2991",0.210822,0.079058,0.158117,0,0,0,0,0.552003,"Low_signal","Enhancers"
"Ifrd1",0,0,0.404811,0,0,0.185773,0,0.409417,"Low_signal","Gene_body_2"
"CG8813",0,0,1,0,0,0,0,0,"Gene_body_2","Gene_body_2"
"CG8814",0,0,0.468832,0,0,0.263389,0,0.267779,"Gene_body_2","Gene_body_2"
"Prx6005",0,0,0.709027,0,0,0,0,0.290973,"Gene_body_2","Gene_body_2"
"Sbat",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"RabGGTb",0,0,0,0,0,0.368421,0,0.631579,"Low_signal","Open_promoters"
"NTPase",0,0.116595,0.116595,0,0,0.116595,0,0.650214,"Low_signal","Gene_body_1"
"lilli",0.113907,0.030667,0.030667,0.065715,0,0,0,0.759043,"Low_signal","Low_signal"
"Rbp9",0,0,0,0.614394,0,0,0,0.385606,"H1","H1"
"Ts",0,0,0,0,0,0.846097,0,0.153903,"Open_promoters","Open_promoters"
"Rrp1",0,0,0.631444,0,0,0.219378,0,0.149177,"Gene_body_2","Gene_body_2"
"gammaTub23C",0,0.639553,0,0,0,0.360447,0,0,"Gene_body_1","Gene_body_1"
"CG9641",0,0.270095,0.299551,0,0,0.430354,0,0,"Open_promoters","Open_promoters"
"CG3165",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG9643",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"Chd1",0,0.294082,0.556059,0,0,0.149859,0,0,"Gene_body_2","Gene_body_2"
"Bem46",0,0,0.446656,0,0,0.247065,0,0.306279,"Gene_body_2","Gene_body_2"
"okr",0,0,0.633807,0,0,0.366193,0,0,"Gene_body_2","Gene_body_2"
"CG3558",0,0.102459,0.704577,0,0,0.192964,0,0,"Gene_body_2","Gene_body_2"
"Ccdc85",0.310672,0.071501,0.063695,0.250253,0,0,0,0.303879,"Enhancers","Enhancers"
"CG17224",0,0,0.678629,0,0,0.321371,0,0,"Gene_body_2","Gene_body_2"
"CG17264",0,0.3002,0.430954,0,0,0,0,0.268846,"Gene_body_2","Gene_body_2"
"alpha4GT1",0,0,0,0,0,0.677402,0,0.322598,"Open_promoters","Open_promoters"
"Prp40",0,0,0.466853,0,0,0.427638,0,0.105509,"Gene_body_2","Gene_body_2"
"Sf3b2",0,0,0,0,0,0.331962,0,0.668038,"Low_signal","Open_promoters"
"CG17219",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"asRNA:CR44147",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"GABPI",0,0,0,0,0,0.71607,0,0.28393,"Open_promoters","Open_promoters"
"CG17258",0,0.84385,0,0,0,0,0,0.15615,"Gene_body_1","Gene_body_1"
"SerRS",0,0.265445,0,0,0,0.734555,0,0,"Open_promoters","Open_promoters"
"CG17260",0,0,0,0,0,0.74856,0,0.25144,"Open_promoters","Open_promoters"
"cnir",0,0,0,0,0,0.823529,0,0.176471,"Open_promoters","Open_promoters"
"CG17221",0,0,0.31348,0.099269,0,0.430512,0,0.15674,"Open_promoters","Open_promoters"
"CG17261",0,0.665067,0,0.334933,0,0,0,0,"Gene_body_1","Gene_body_1"
"FASN2",0.098393,0.012545,0,0.295179,0,0,0,0.593883,"Low_signal","H1"
"snRNA:LU",1,0,0,0,0,0,0,0,"Enhancers","Enhancers"
"snRNA:U5:23D",0,0,0,1,0,0,0,0,"H1","H1"
"FASN1",0,0.00665,0,0.051818,0,0,0,0.941532,"Low_signal","Low_signal"
"toc",0.074567,0.032116,0.015698,0.164833,0,0,0,0.712785,"Low_signal","H1"
"PpD6",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG15403",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"ND-B14.5B",0,0,0,0,0,0.670391,0,0.329609,"Open_promoters","Open_promoters"
"Mad",0,0,0.13248,0.242879,0,0,0,0.624641,"Low_signal","H1"
"gkt",0,0,0.244998,0,0,0.244998,0,0.510004,"Low_signal","Gene_body_2"
"CR31953",0,0,0.114987,0,0,0,0,0.885013,"Low_signal","Low_signal"
"Hydr2",0,0,0.154719,0,0,0.129792,0,0.715489,"Low_signal","Gene_body_2"
"tRNA:Ser-AGA-2-3",0,0,1,0,0,0,0,0,"Gene_body_2","Gene_body_2"
"CG44002",0,0,0.292453,0,0,0.707547,0,0,"Open_promoters","Open_promoters"
"CR44003",0,0,0.320295,0,0,0.679705,0,0,"Open_promoters","Open_promoters"
"tRNA:Ser-AGA-2-4",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG31698",0,0,0,0.220472,0,0,0,0.779528,"Low_signal","Low_signal"
"CG15404",0,0,0,1,0,0,0,0,"H1","H1"
"CG34393",0,0,0,0.44075,0,0,0,0.55925,"Low_signal","H1"
"lncRNA:CR45336",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"lncRNA:CR45337",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"lncRNA:CR45338",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"lncRNA:CR45706",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"lncRNA:CR44484",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG3347",0,0,0,0.997467,0,0,0,0.002533,"H1","H1"
"OtopLb",0,0,0,0.767638,0,0,0,0.232362,"H1","H1"
"lncRNA:CR44485",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG9664",0,0,0.203987,0,0,0,0,0.796013,"Low_signal","Low_signal"
"CG9663",0.162116,0.216236,0.073135,0.255973,0,0,0,0.29254,"Low_signal","H1"
"CG3277",0,0.157681,0,0.450518,0.11263,0,0,0.279171,"H1","H1"
"CG15406",0,0,0,0.731707,0.153659,0,0,0.114634,"H1","H1"
"Fign",0,0.099415,0,0,0,0,0,0.900585,"Low_signal","Low_signal"
"CG8837",0,0,0,0.324931,0,0,0,0.675069,"Low_signal","H1"
"CG33281",0,0,0,1,0,0,0,0,"H1","H1"
"CG33282",0,0,0,0.792483,0,0,0,0.207517,"H1","H1"
"CG3285",0,0,0,0.383984,0,0,0,0.616016,"Low_signal","H1"
"CG15408",0,0,0,1,0,0,0,0,"H1","H1"
"E23",0.090207,0,0,0.296933,0,0,0,0.61286,"Low_signal","H1"
"CG8838",0,1,0,0,0,0,0,0,"Gene_body_1","Gene_body_1"
"GramD1B",0,0.275591,0.244366,0.183275,0,0,0,0.296769,"Low_signal","Gene_body_1"
"CG15412",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG9662",0,0,0,0,0,0.261878,0,0.738122,"Low_signal","Open_promoters"
"Ptpa",0,0,0,0,0,0.439547,0,0.560453,"Low_signal","Open_promoters"
"lncRNA:CR45301",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"Sfp23F",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG42460",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"lncRNA:CR44791",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"asRNA:TS15",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG34175",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"Pgant2",0.094344,0,0,0.229121,0,0,0,0.676535,"Low_signal","H1"
"CG8840",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG31952",0,0,0,1,0,0,0,0,"H1","H1"
"CG2772",0,0,0,1,0,0,0,0,"H1","H1"
"Snx1",0,0,0,0,0,0.37144,0,0.62856,"Low_signal","Open_promoters"
"CG12795",0,0,0,0,0,0.647013,0,0.352987,"Open_promoters","Open_promoters"
"Cog3",0,0,0.1782,0,0,0.405108,0,0.416691,"Low_signal","Open_promoters"
"Sec5",0,0.152365,0.587276,0,0,0.260359,0,0,"Gene_body_2","Gene_body_2"
"CG3246",0,0.815951,0.184049,0,0,0,0,0,"Gene_body_1","Gene_body_1"
"msl-2",0,0.406266,0.154083,0,0,0.308166,0,0.131484,"Gene_body_1","Gene_body_1"
"mir-4971",0,0,1,0,0,0,0,0,"Gene_body_2","Gene_body_2"
"ND-PDSW",0,0,0,0,0,0.764656,0,0.235344,"Open_promoters","Open_promoters"
"Pif1",0,0,0.338092,0,0,0.414726,0,0.247183,"Open_promoters","Open_promoters"
"CG31776",0,0,0,0.274977,0,0.099908,0,0.625115,"Low_signal","H1"
"Pgant4",0.050457,0,0,0,0,0,0,0.949543,"Low_signal","Low_signal"
"lncRNA:CR45372",1,0,0,0,0,0,0,0,"Enhancers","Enhancers"
"lncRNA:CR43928",1,0,0,0,0,0,0,0,"Enhancers","Enhancers"
"Thor",0,0,0,0,0,0.764007,0,0.235993,"Open_promoters","Open_promoters"
"CG15414",0,0,0,0.287999,0,0,0,0.712001,"Low_signal","H1"
"tim",0,0,0,0.440034,0,0,0,0.559966,"Low_signal","H1"
"lncRNA:CR46495",0,0,0,1,0,0,0,0,"H1","H1"
"snoRNA:Or-CD16",0,0,0,1,0,0,0,0,"H1","H1"
"lncRNA:CR45299",0,1,0,0,0,0,0,0,"Gene_body_1","Gene_body_1"
"CG31954",0,0.327586,0.672414,0,0,0,0,0,"Gene_body_2","Gene_body_2"
"asRNA:CR45300",0,0.882698,0.117302,0,0,0,0,0,"Gene_body_1","Gene_body_1"
"LeuRS",0,0.207948,0.548059,0,0,0,0,0.243993,"Gene_body_2","Gene_body_2"
"CG17593",0,0.277592,0.250836,0,0,0.471572,0,0,"Open_promoters","Open_promoters"
"CG3213",0,0.600084,0.126156,0,0,0,0,0.273759,"Gene_body_1","Gene_body_1"
"CG8851",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"Sr-CIV",0,0,0.390879,0,0,0,0,0.609121,"Low_signal","Gene_body_2"
"CG8852",0,0.809117,0.1221,0,0,0,0,0.068783,"Gene_body_1","Gene_body_1"
"Spindly",0,0.209215,0,0,0,0.176451,0,0.614334,"Low_signal","Gene_body_1"
"IFT57",0,0,0,0,0,0,0.635257,0.364743,"Pc","Pc"
"lncRNA:CR44308",0,0,0,0,0,0,1,0,"Pc","Pc"
"drm",0,0,0,0,0,0,1,0,"Pc","Pc"
"lncRNA:CR44309",0,0,0,0,0,0,1,0,"Pc","Pc"
"lncRNA:CR44747",0,0,0,0,0,0,1,0,"Pc","Pc"
"lncRNA:CR43822",0,0,0,0,0,0,1,0,"Pc","Pc"
"CG43815",0,0,0,0,0,0,1,0,"Pc","Pc"
"sob",0,0,0,0,0,0,0.782293,0.217707,"Pc","Pc"
"lncRNA:TS2",0,0,0,0,0,0,1,0,"Pc","Pc"
"lncRNA:CR43823",0,0,0,0,0,0,1,0,"Pc","Pc"
"odd",0,0,0,0,0,0,1,0,"Pc","Pc"
"lncRNA:CR44310",0,0,0,0,0,0,1,0,"Pc","Pc"
"Ugt36A1",0.283926,0,0,0,0,0,0,0.716074,"Low_signal","Enhancers"
"CG15418",0,0.175084,0,0,0,0,0,0.824916,"Low_signal","Low_signal"
"for",0.189226,0.072422,0,0.137619,0,0.051607,0,0.549127,"Low_signal","Enhancers"
"mir-4972",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"Drgx",0.051074,0,0,0,0,0,0.64248,0.306446,"Pc","Pc"
"Sfp24Ba",0,0,0,0,0,0,1,0,"Pc","Pc"
"Sfp24Bd",0,0,0,0,0,0,1,0,"Pc","Pc"
"Sfp24Bb",0,0,0,0,0,0,0.659533,0.340467,"Pc","Pc"
"Sfp24Bc",0,0,0,0,0,0,0.846667,0.153333,"Pc","Pc"
"CG16704",0,0,0,0,0,0,1,0,"Pc","Pc"
"CG3513",0,0,0,0,0,0,1,0,"Pc","Pc"
"Acp24A4",0,0,0,0,0,0,0.576976,0.423024,"Pc","Pc"
"CR43364",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG43165",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG16713",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"IM33",0,0,0,0.131818,0,0,0.868182,0,"Pc","Pc"
"CG3604",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG10031",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG42464",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG42465",0,0,0,0.647948,0,0,0.341253,0.010799,"H1","H1"
"Sfp24C1",0,0,0,0,0,0,1,0,"Pc","Pc"
"CG42467",0,0,0,0,0,0,1,0,"Pc","Pc"
"CG43145",0,0,0,0.412322,0,0,0,0.587678,"Low_signal","H1"
"lncRNA:CR44311",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG2816",0,0,0,1,0,0,0,0,"H1","H1"
"CG31778",0,0,0,1,0,0,0,0,"H1","H1"
"CG31777",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"cutlet",0,0.464807,0.265604,0.066401,0,0,0,0.203187,"Gene_body_1","Gene_body_1"
"CG31955",0,0,0,0,0,0.249183,0,0.750817,"Low_signal","Low_signal"
"CG2818",0,0.37971,0.347826,0,0,0.272464,0,0,"Gene_body_1","Gene_body_1"
"lectin-24A",0,1,0,0,0,0,0,0,"Gene_body_1","Gene_body_1"
"Shaw",0.054745,0.001369,0,0.383212,0,0,0,0.560675,"Low_signal","H1"
"CG10019",0.037266,0,0,0.211171,0,0,0,0.751563,"Low_signal","Low_signal"
"CG43707",0,0.073356,0,0.733556,0,0,0,0.193088,"H1","H1"
"CG43703",0,0,0,1,0,0,0,0,"H1","H1"
"mir-1004",0,0,0,1,0,0,0,0,"H1","H1"
"lncRNA:CR43704",1,0,0,0,0,0,0,0,"Enhancers","Enhancers"
"bowl",0.305933,0,0,0.283472,0,0,0,0.410595,"Low_signal","Enhancers"
"CG31960",0,0,0,1,0,0,0,0,"H1","H1"
"CR31958",0,0,0,0.928926,0,0,0,0.071074,"H1","H1"
"bark",0.077126,0,0,0.26994,0,0,0,0.652934,"Low_signal","H1"
"Reph",0.252596,0.336795,0.094162,0,0,0,0,0.316447,"Gene_body_1","Gene_body_1"
"CG3407",0,0,0.727865,0,0,0.229973,0,0.042162,"Gene_body_2","Gene_body_2"
"lncRNA:CR44076",0,0,0,0,0,0,0.513725,0.486275,"Pc","Pc"
"lncRNA:CR44077",0,0,0,0,0,0,1,0,"Pc","Pc"
"slp1",0,0,0,0,0,0,1,0,"Pc","Pc"
"slp2",0,0,0,0,0,0,1,0,"Pc","Pc"
"lncRNA:CR44983",0.511945,0,0,0,0,0,0.460751,0.027304,"Enhancers","Enhancers"
"lncRNA:CR45451",0,0,0,0,0,0,0.075038,0.924962,"Low_signal","Low_signal"
"lncRNA:CR45449",0,0,0,0,0,0,0.416431,0.583569,"Low_signal","Pc"
"lncRNA:CR45450",0,0,0,0,0,0,1,0,"Pc","Pc"
"lncRNA:CR44078",0,0,0,0,0,0,1,0,"Pc","Pc"
"TTLL4B",0,0.49597,0.352759,0,0,0,0,0.151271,"Gene_body_1","Gene_body_1"
"Cep97",0,0,0.678112,0,0,0,0,0.321888,"Gene_body_2","Gene_body_2"
"CG31957",0,0,0.445661,0,0,0,0,0.554339,"Low_signal","Gene_body_2"
"capu",0,0,0,0.184021,0,0,0,0.815979,"Low_signal","Low_signal"
"fred",0.013516,0,0,0.284643,0,0,0,0.701842,"Low_signal","H1"
"CG31773",0,0,0,1,0,0,0,0,"H1","H1"
"CG43797",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"lncRNA:CR45344",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG34176",0,0,0,1,0,0,0,0,"H1","H1"
"CG15422",0,0,0,0.897959,0,0,0,0.102041,"H1","H1"
"CG15423",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG43773",0,0,0,1,0,0,0,0,"H1","H1"
"CG43774",0,0,0,1,0,0,0,0,"H1","H1"
"ed",0.13156,0,0.010667,0.074669,0.014223,0.007111,0,0.761769,"Low_signal","Low_signal"
"asRNA:CR44984",0,0,0,0,0.717274,0,0,0.282726,"HP1","HP1"
