"","Enhancers","Gene_body_1","Gene_body_2","H1","HP1","Open_promoters","Pc","Low_signal","annot","annot_thr"
"lncRNA:CR42859",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"Ser12",0,0,0,1,0,0,0,0,"H1","H1"
"CG17239",0,0,0,0.37,0,0,0,0.63,"Low_signal","H1"
"CG17234",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"Send1",0,0,0,0.785714,0,0,0,0.214286,"H1","H1"
"lncRNA:CR44787",0.428571,0,0,0,0,0,0,0.571429,"Low_signal","Enhancers"
"lncRNA:CR44788",0,0,0,0.042857,0,0,0,0.957143,"Low_signal","Low_signal"
"CG4270",0,0,0,0.855,0,0,0,0.145,"H1","H1"
"CG34049",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG17242",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"lncRNA:CR43753",0.305714,0,0,0,0,0,0,0.694286,"Low_signal","Enhancers"
"lncRNA:CR43754",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG4271",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG31681",0,0,0,1,0,0,0,0,"H1","H1"
"CG42658",0,0,0,1,0,0,0,0,"H1","H1"
"CG17237",0.022857,0,0,0.977143,0,0,0,0,"H1","H1"
"robl22E",0,0,0,1,0,0,0,0,"H1","H1"
"CG31949",1,0,0,0,0,0,0,0,"Enhancers","Enhancers"
"CG16995",0,0,0,0.37,0,0,0,0.63,"Low_signal","H1"
"eys",0.3,0,0,0,0,0.7,0,0,"Open_promoters","Open_promoters"
"CG9967",0.651429,0,0,0,0,0.348571,0,0,"Enhancers","Enhancers"
"Axud1",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"Rab5",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG3597",0,1,0,0,0,0,0,0,"Gene_body_1","Gene_body_1"
"CG15390",1,0,0,0,0,0,0,0,"Enhancers","Enhancers"
"CG3609",1,0,0,0,0,0,0,0,"Enhancers","Enhancers"
"asRNA:CR44982",0.025714,0,0,0,0,0,0,0.974286,"Low_signal","Low_signal"
"Atxn7",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"Eogt",0,0,0,0,0,0.2425,0,0.7575,"Low_signal","Low_signal"
"PIG-Wa",0,0,1,0,0,0,0,0,"Gene_body_2","Gene_body_2"
"CG3557",0,0,0,0,0,0,0.868571,0.131429,"Pc","Pc"
"CG43750",0,0,0,0,0,0,1,0,"Pc","Pc"
"CG46448",0,0,0,0,0,0,1,0,"Pc","Pc"
"VGlut",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG18641",0,0,0,0.317143,0,0,0,0.682857,"Low_signal","H1"
"CG31948",0,0,0,1,0,0,0,0,"H1","H1"
"CG34448",0,0,0,0.335714,0,0,0,0.664286,"Low_signal","H1"
"CG34447",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG9886",0,0,0,0,0,0.575,0,0.425,"Open_promoters","Open_promoters"
"CG44139",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"lncRNA:CR44912",0.687143,0,0,0,0,0,0,0.312857,"Enhancers","Enhancers"
"dpp",1,0,0,0,0,0,0,0,"Enhancers","Enhancers"
"tRNA:Tyr-GTA-1-2",0,0,0,0,0,0,1,0,"Pc","Pc"
"tRNA:Tyr-GTA-1-3",0,0,0,1,0,0,0,0,"H1","H1"
"lncRNA:CR45286",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"Slh",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"oaf",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"lncRNA:CR44607",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"asRNA:CR46069",0.7625,0,0,0,0,0,0,0.2375,"Enhancers","Enhancers"
"CG3528",0.09,0,0,0,0,0,0,0.91,"Low_signal","Low_signal"
"lncRNA:CR44112",0.187143,0,0,0,0,0,0,0.812857,"Low_signal","Low_signal"
"CG3515",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"lncRNA:CR44113",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"Cyp309a1",0,0,0,1,0,0,0,0,"H1","H1"
"Cyp309a2",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"Rad1",0,0,0,0,0,0.074286,0,0.925714,"Low_signal","Low_signal"
"Sws1",0,0,0,0,0,0.074286,0,0.925714,"Low_signal","Low_signal"
"insv",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"Elba2",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"ND-B17.2",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"Arpc5",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"Drp1",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG15394",0,0,0,0.6725,0,0,0,0.3275,"H1","H1"
"lncRNA:CR44790",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"lncRNA:CR44789",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG15395",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG43403",0.9675,0,0,0,0,0,0,0.0325,"Enhancers","Enhancers"
"lncRNA:TS11",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"lncRNA:CR46328",1,0,0,0,0,0,0,0,"Enhancers","Enhancers"
"lncRNA:TS4",1,0,0,0,0,0,0,0,"Enhancers","Enhancers"
"lncRNA:CR43852",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG9962",0,0,0,0.4,0,0,0,0.6,"Low_signal","H1"
"CG43851",0,0,0,0.535,0,0,0,0.465,"H1","H1"
"CG33125",0,0,0,0.551429,0,0,0,0.448571,"H1","H1"
"Prosbeta4R1",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"Or23a",0,0,0,0.1225,0,0,0,0.8775,"Low_signal","Low_signal"
"Prosbeta4R2",0,0,0,1,0,0,0,0,"H1","H1"
"Trf4",0,0,0,0.655,0,0,0,0.345,"H1","H1"
"CR46404",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"Gr23a",0,0,0,1,0,0,0,0,"H1","H1"
"CG31690",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"Trf5",0,0,0,0.232857,0,0,0,0.767143,"Low_signal","Low_signal"
"CG31689",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"mir-4914",0,0,0,1,0,0,0,0,"H1","H1"
"Hrs",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG9961",0,0,0,0,0,0.62,0,0.38,"Open_promoters","Open_promoters"
"Cwc25",0,0,0,0,0,0.495,0,0.505,"Low_signal","Open_promoters"
"Bacc",1,0,0,0,0,0,0,0,"Enhancers","Enhancers"
"Pgk",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"lncRNA:CR44772",1,0,0,0,0,0,0,0,"Enhancers","Enhancers"
"HemK2",0,0,0,0,0,0.318571,0,0.681429,"Low_signal","Open_promoters"
"Snapin",0,0,0,0,0,0.318571,0,0.681429,"Low_signal","Open_promoters"
"Tnpo-SR",0,0,0,0,0,0.19,0,0.81,"Low_signal","Low_signal"
"Snx21",0,0,0,0,0,0.335714,0,0.664286,"Low_signal","Open_promoters"
"aph-1",0,0,0,0,0,0.0825,0,0.9175,"Low_signal","Low_signal"
"Taf10",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"Taf10b",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"HINT1",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"colt",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"CG15399",0,0.605714,0,0,0,0,0,0.394286,"Gene_body_1","Gene_body_1"
"lncRNA:CR43821",1,0,0,0,0,0,0,0,"Enhancers","Enhancers"
"Syt1",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"daw",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG2964",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"G6P",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG3123",0,0,0,0.991429,0,0,0,0.008571,"H1","H1"
"Duox",0.354286,0,0,0,0,0,0,0.645714,"Low_signal","Enhancers"
"CG3119",0,0,0,1,0,0,0,0,"H1","H1"
"Cpr23B",0,0,0,1,0,0,0,0,"H1","H1"
"CG2975",0,0,0,0.31,0,0,0,0.69,"Low_signal","H1"
"asRNA:CR45342",0,0,0,1,0,0,0,0,"H1","H1"
"CG18558",0,0,0,1,0,0,0,0,"H1","H1"
"CG18557",0,0,0,1,0,0,0,0,"H1","H1"
"CG3117",0,0,0,0.588571,0,0,0,0.411429,"H1","H1"
"CG2983",0,0,0,1,0,0,0,0,"H1","H1"
"CG3104",0,0,0,0,0,0.825714,0,0.174286,"Open_promoters","Open_promoters"
"RpS21",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"CG2991",0,0,0,0,0,0.09,0,0.91,"Low_signal","Low_signal"
"CG8813",0,0,1,0,0,0,0,0,"Gene_body_2","Gene_body_2"
"Ifrd1",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"CG8814",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"Prx6005",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"Sbat",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"RabGGTb",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"lilli",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"NTPase",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"Rbp9",0,0,0,0.405,0,0,0,0.595,"Low_signal","H1"
"Ts",0,0,0.197143,0,0,0.802857,0,0,"Open_promoters","Open_promoters"
"Rrp1",0,0,0,0,0,0.44,0,0.56,"Low_signal","Open_promoters"
"gammaTub23C",0,0,0,0,0,0.7275,0,0.2725,"Open_promoters","Open_promoters"
"CG9641",0,0,0,0,0,0.34,0,0.66,"Low_signal","Open_promoters"
"CG3165",0,0,0,0,0,0.195,0,0.805,"Low_signal","Low_signal"
"CG9643",0,0,0.697143,0,0,0,0,0.302857,"Gene_body_2","Gene_body_2"
"Chd1",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"Bem46",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"okr",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"CG3558",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"Ccdc85",0.715,0,0,0,0,0,0,0.285,"Enhancers","Enhancers"
"CG17224",0,0.297143,0,0,0,0,0,0.702857,"Low_signal","Gene_body_1"
"CG17264",0,0.02,0,0,0,0,0,0.98,"Low_signal","Low_signal"
"Prp40",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"alpha4GT1",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"CG17219",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"Sf3b2",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"GABPI",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"asRNA:CR44147",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"CG17258",0,0.64,0.36,0,0,0,0,0,"Gene_body_1","Gene_body_1"
"CG17260",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"SerRS",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"cnir",0,0.16,0,0,0,0.84,0,0,"Open_promoters","Open_promoters"
"CG17221",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"CG17261",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"FASN2",0,0,0,0.6175,0,0,0,0.3825,"H1","H1"
"snRNA:LU",1,0,0,0,0,0,0,0,"Enhancers","Enhancers"
"snRNA:U5:23D",0.4975,0,0,0,0,0,0,0.5025,"Low_signal","Enhancers"
"FASN1",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"PpD6",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG15403",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"toc",0.857143,0,0,0,0,0.122857,0,0.02,"Enhancers","Enhancers"
"ND-B14.5B",0,0,0,0,0,0.217143,0,0.782857,"Low_signal","Low_signal"
"Mad",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"gkt",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CR31953",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"Hydr2",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"tRNA:Ser-AGA-2-3",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG44002",0,0,0.845714,0,0,0.154286,0,0,"Gene_body_2","Gene_body_2"
"CR44003",0,0,0,0,0,0.287143,0,0.712857,"Low_signal","Open_promoters"
"tRNA:Ser-AGA-2-4",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG31698",0,0,0,0.485714,0,0,0,0.514286,"Low_signal","H1"
"CG15404",0,0,0,0.18,0,0,0,0.82,"Low_signal","Low_signal"
"CG34393",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"lncRNA:CR45336",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"lncRNA:CR45337",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"lncRNA:CR45338",0.438571,0,0,0,0,0,0,0.561429,"Low_signal","Enhancers"
"lncRNA:CR45706",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"lncRNA:CR44484",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG3347",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"OtopLb",0,0,0,0.237143,0,0,0,0.762857,"Low_signal","Low_signal"
"lncRNA:CR44485",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG9664",0,0.437143,0,0,0,0,0,0.562857,"Low_signal","Gene_body_1"
"CG9663",0.528571,0,0,0,0,0,0,0.471429,"Enhancers","Enhancers"
"CG3277",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG15406",0,0,0,0,1,0,0,0,"HP1","HP1"
"Fign",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG8837",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG33281",0.1575,0,0,0,0,0,0,0.8425,"Low_signal","Low_signal"
"CG33282",0,0,0,1,0,0,0,0,"H1","H1"
"CG3285",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG15408",0,0,0,1,0,0,0,0,"H1","H1"
"E23",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG8838",0,0.365,0.635,0,0,0,0,0,"Gene_body_2","Gene_body_2"
"GramD1B",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG15412",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG9662",0,0,0,0,0,0.624286,0,0.375714,"Open_promoters","Open_promoters"
"Ptpa",0,0,0,0,0,0.755,0,0.245,"Open_promoters","Open_promoters"
"lncRNA:CR45301",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"Sfp23F",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG42460",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"lncRNA:CR44791",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG34175",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"asRNA:TS15",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG8840",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG31952",0,0,0,0.2325,0,0,0,0.7675,"Low_signal","Low_signal"
"Pgant2",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG2772",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"Snx1",0,0,0,0,0,0.2075,0,0.7925,"Low_signal","Low_signal"
"CG12795",0,0,0,0,0,0.415,0,0.585,"Low_signal","Open_promoters"
"Cog3",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"Sec5",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"CG3246",0,0.782857,0,0,0,0,0,0.217143,"Gene_body_1","Gene_body_1"
"mir-4971",0,1,0,0,0,0,0,0,"Gene_body_1","Gene_body_1"
"ND-PDSW",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"msl-2",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"Pif1",0.577143,0,0,0,0,0.422857,0,0,"Enhancers","Enhancers"
"CG31776",0.455,0,0,0,0,0.545,0,0,"Open_promoters","Open_promoters"
"Pgant4",0,0,0,0.4925,0,0,0,0.5075,"Low_signal","H1"
"lncRNA:CR45372",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"lncRNA:CR43928",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"Thor",0.085,0,0,0,0,0,0.165,0.75,"Low_signal","Pc"
"CG15414",0,0,0,0.755714,0,0,0,0.244286,"H1","H1"
"lncRNA:CR46495",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"snoRNA:Or-CD16",0,0,0,0.882857,0,0,0,0.117143,"H1","H1"
"tim",0,0,0,0.17,0,0,0,0.83,"Low_signal","Low_signal"
"lncRNA:CR45299",0,0,0,0.495,0,0,0,0.505,"Low_signal","H1"
"asRNA:CR45300",0,0,0,1,0,0,0,0,"H1","H1"
"CG31954",0,0.571429,0.428571,0,0,0,0,0,"Gene_body_1","Gene_body_1"
"LeuRS",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"CG17593",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"CG8851",0,0,0,1,0,0,0,0,"H1","H1"
"CG3213",0,0,0,1,0,0,0,0,"H1","H1"
"Sr-CIV",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG8852",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"Spindly",0,0,0,0,0,0.832857,0,0.167143,"Open_promoters","Open_promoters"
"IFT57",0,0,0,0,0,0.5275,0,0.4725,"Open_promoters","Open_promoters"
"lncRNA:CR44308",0,0,0,0,0,0,1,0,"Pc","Pc"
"drm",0,0,0,0,0,0,1,0,"Pc","Pc"
"lncRNA:CR44309",0,0,0,0,0,0,1,0,"Pc","Pc"
"lncRNA:CR44747",0,0,0,0,0,0,1,0,"Pc","Pc"
"lncRNA:CR43822",0,0,0,0,0,0,1,0,"Pc","Pc"
"CG43815",0,0,0,0,0,0,1,0,"Pc","Pc"
"sob",0,0,0,0,0,0,1,0,"Pc","Pc"
"lncRNA:TS2",0,0,0,0,0,0,1,0,"Pc","Pc"
"lncRNA:CR43823",0,0,0,0,0,0,1,0,"Pc","Pc"
"odd",0,0,0,0,0,0,1,0,"Pc","Pc"
"lncRNA:CR44310",0,0,0,0,0,0,1,0,"Pc","Pc"
"Ugt36A1",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG15418",0,0,0.857143,0,0,0,0,0.142857,"Gene_body_2","Gene_body_2"
"mir-4972",0,0,0,0.467143,0,0,0.532857,0,"Pc","Pc"
"for",0,0,0,0,0,0,0.218571,0.781429,"Low_signal","Low_signal"
"Drgx",0,0,0,0,0,0,1,0,"Pc","Pc"
"Sfp24Ba",0,0,0,0,0,0,1,0,"Pc","Pc"
"Sfp24Bd",0,0,0,0,0,0,0.951429,0.048571,"Pc","Pc"
"Sfp24Bb",0,0,0,0,0,0,0.035714,0.964286,"Low_signal","Low_signal"
"Sfp24Bc",0,0,0,0,0,0,0.401429,0.598571,"Low_signal","Pc"
"CG16704",0,0,0,0,0,0,1,0,"Pc","Pc"
"CG3513",0,0,0,0,0,0,0.454286,0.545714,"Low_signal","Pc"
"Acp24A4",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CR43364",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG43165",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG16713",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"IM33",0,0,0,0.428571,0,0,0.202857,0.368571,"H1","H1"
"CG3604",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG10031",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG42464",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG42465",0,0,0,0,0,0,0.2375,0.7625,"Low_signal","Low_signal"
"Sfp24C1",0,0,0,0,0,0,1,0,"Pc","Pc"
"CG42467",0,0,0,0,0,0,0.275,0.725,"Low_signal","Pc"
"CG43145",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"lncRNA:CR44311",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG2816",0,0,0,0,0,0,1,0,"Pc","Pc"
"CG31778",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG31777",0,0.767143,0.232857,0,0,0,0,0,"Gene_body_1","Gene_body_1"
"cutlet",0,0,0,0,0.068571,0,0,0.931429,"Low_signal","Low_signal"
"CG31955",1,0,0,0,0,0,0,0,"Enhancers","Enhancers"
"CG2818",1,0,0,0,0,0,0,0,"Enhancers","Enhancers"
"lectin-24A",0,0,0,0,0,0.104286,0,0.895714,"Low_signal","Low_signal"
"Shaw",0,0,0,0,0,0.2125,0,0.7875,"Low_signal","Low_signal"
"CG10019",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG43707",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG43703",0,0,0,1,0,0,0,0,"H1","H1"
"mir-1004",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"lncRNA:CR43704",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"bowl",1,0,0,0,0,0,0,0,"Enhancers","Enhancers"
"CG31960",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CR31958",1,0,0,0,0,0,0,0,"Enhancers","Enhancers"
"bark",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"Reph",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG3407",0,0,0,0,0,0.128571,0,0.871429,"Low_signal","Low_signal"
"lncRNA:CR44076",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"lncRNA:CR44077",0,0,0,0,0,0,1,0,"Pc","Pc"
"slp1",0,0,0,0,0,0,1,0,"Pc","Pc"
"slp2",0,0,0,0,0,0,1,0,"Pc","Pc"
"lncRNA:CR44983",0.262857,0,0,0,0,0,0,0.737143,"Low_signal","Enhancers"
"lncRNA:CR45451",0,0,0,0,0,0,0.8725,0.1275,"Pc","Pc"
"lncRNA:CR45449",0,0,0,0,0,0,1,0,"Pc","Pc"
"lncRNA:CR45450",0,0,0,0,0,0,0.611429,0.388571,"Pc","Pc"
"lncRNA:CR44078",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"TTLL4B",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"Cep97",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG31957",0,0,0,0,0,0.202857,0,0.797143,"Low_signal","Low_signal"
"capu",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG31773",0,0,0,0.445714,0,0,0,0.554286,"Low_signal","H1"
"fred",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG43797",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"lncRNA:CR45344",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG34176",0,0,0,0.95,0,0,0,0.05,"H1","H1"
"CG15422",0,0,0,0.79,0,0,0,0.21,"H1","H1"
"CG15423",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG43773",0,0,0,0.975,0,0,0,0.025,"H1","H1"
"CG43774",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"ed",0.1925,0,0,0,0,0,0,0.8075,"Low_signal","Low_signal"
"asRNA:CR44984",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"snoRNA:Me28S-C437",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"Sr-CIII",0.3925,0,0,0,0,0,0,0.6075,"Low_signal","Enhancers"
"Sr-CI",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG2955",0,0,0,0.9475,0,0,0,0.0525,"H1","H1"
"Or24a",0,0,0,1,0,0,0,0,"H1","H1"
"lncRNA:CR44057",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"lncRNA:CR45791",0,0,0,0,0,0.132857,0,0.867143,"Low_signal","Low_signal"
"TBCC",0,0,0.847143,0,0,0.152857,0,0,"Gene_body_2","Gene_body_2"
"lectin-24Db",0,0,1,0,0,0,0,0,"Gene_body_2","Gene_body_2"
"Naprt",0.47,0,0,0,0,0,0,0.53,"Low_signal","Enhancers"
"ft",1,0,0,0,0,0,0,0,"Enhancers","Enhancers"
"CG3702",0,0,0,0,0,0.575714,0,0.424286,"Open_promoters","Open_promoters"
"RpL40",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"lncRNA:CR44608",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"lncRNA:CR45720",1,0,0,0,0,0,0,0,"Enhancers","Enhancers"
"lncRNA:CR44058",1,0,0,0,0,0,0,0,"Enhancers","Enhancers"
"lncRNA:CR44059",0.537143,0,0,0,0,0,0,0.462857,"Enhancers","Enhancers"
"lncRNA:CR45294",1,0,0,0,0,0,0,0,"Enhancers","Enhancers"
"lncRNA:CR45295",0.544286,0,0,0,0,0,0,0.455714,"Enhancers","Enhancers"
"lncRNA:CR45296",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG15425",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"lncRNA:CR44080",0.572857,0,0,0,0,0,0,0.427143,"Enhancers","Enhancers"
"Art2",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"tutl",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"bdl",1,0,0,0,0,0,0,0,"Enhancers","Enhancers"
"Atet",1,0,0,0,0,0,0,0,"Enhancers","Enhancers"
"mir-1005",0,0.76,0.24,0,0,0,0,0,"Gene_body_1","Gene_body_1"
"lncRNA:CR44697",0,0,0,0,0,0,0.7525,0.2475,"Pc","Pc"
"lncRNA:CR44698",0,0,0,0,0,0,0.455,0.545,"Low_signal","Pc"
"lncRNA:CR44699",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"lncRNA:CR44700",1,0,0,0,0,0,0,0,"Enhancers","Enhancers"
"CG15429",1,0,0,0,0,0,0,0,"Enhancers","Enhancers"
"Traf4",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"lncRNA:CR45363",1,0,0,0,0,0,0,0,"Enhancers","Enhancers"
"CG17612",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"Vps53",0,0,0,0,0,0.625714,0,0.374286,"Open_promoters","Open_promoters"
"Psf2",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"Tps1",0,0,0,0.8175,0,0,0,0.1825,"H1","H1"
"CG3652",0,0,0,0,0,0.394286,0,0.605714,"Low_signal","Open_promoters"
"l(2)k05819",0,0,0,0,0,0.49,0,0.51,"Low_signal","Open_promoters"
"CG33003",0,0.8825,0.1175,0,0,0,0,0,"Gene_body_1","Gene_body_1"
"Dim1",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG43055",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"tRNA:Trp-CCA-2-1",0.354286,0,0,0,0,0,0,0.645714,"Low_signal","Enhancers"
"CG34177",0,0,0,1,0,0,0,0,"H1","H1"
"CG34178",0,0,0,1,0,0,0,0,"H1","H1"
"CG43056",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
